grid_id,geometry,roadkill_count,national_highway_rk,white_rk,corridor_count,min_dist_to_corridor,wild_boar_grid,roe_deer_grid,is_hongcheon,wild_boar_count,roe_deer_count,white_road_grade,national_road_count,highway_road_count
grid_379,"POLYGON ((127.69503771433476 38.32783241130978, 127.69503771433476 38.377832411309775, 127.64503771433476 38.377832411309775, 127.64503771433476 38.32783241130978, 127.69503771433476 38.32783241130978))",0,0,0,0,0,0.401211,0,0,1.540276433,0,0,0,0
grid_388,"POLYGON ((127.74503771433476 37.17783241130984, 127.74503771433476 37.22783241130984, 127.69503771433476 37.22783241130984, 127.69503771433476 37.17783241130984, 127.74503771433476 37.17783241130984))",0,0,0,0,0,12.499729,2.783432,0,47.98731339,74.9081624,2,0,0
grid_396,"POLYGON ((127.74503771433476 37.57783241130982, 127.74503771433476 37.62783241130982, 127.69503771433476 37.62783241130982, 127.69503771433476 37.57783241130982, 127.74503771433476 37.57783241130982))",0,0,0,0,0,1.761258,1.413269,1,6.76158976,38.03411895,0,1,0
grid_397,"POLYGON ((127.74503771433476 37.62783241130982, 127.74503771433476 37.677832411309815, 127.69503771433476 37.677832411309815, 127.69503771433476 37.62783241130982, 127.74503771433476 37.62783241130982))",1,0,1,0,6044.215449,1.761258,1.413269,1,6.76158976,38.03411895,1,0,0
grid_398,"POLYGON ((127.74503771433476 37.677832411309815, 127.74503771433476 37.72783241130981, 127.69503771433476 37.72783241130981, 127.69503771433476 37.677832411309815, 127.74503771433476 37.677832411309815))",2,0,2,0,5468.035929,1.775255029,1.805921246,1,6.815325312,48.60123832,2,2,0
grid_399,"POLYGON ((127.74503771433476 37.72783241130981, 127.74503771433476 37.77783241130981, 127.69503771433476 37.77783241130981, 127.69503771433476 37.72783241130981, 127.74503771433476 37.72783241130981))",1,1,0,0,7239.915277,2.004069249,8.224741641,1,7.693758729,221.3455484,2,2,1
grid_400,"POLYGON ((127.74503771433476 37.77783241130981, 127.74503771433476 37.82783241130981, 127.69503771433476 37.82783241130981, 127.69503771433476 37.77783241130981, 127.74503771433476 37.77783241130981))",0,0,0,0,0,2.027143,8.872019,0,7.782340436,238.7651791,2,2,0
grid_401,"POLYGON ((127.74503771433476 37.82783241130981, 127.74503771433476 37.877832411309804, 127.69503771433476 37.877832411309804, 127.69503771433476 37.82783241130981, 127.74503771433476 37.82783241130981))",9,1,8,0,2847.025489,2.027143,8.872019,0,7.782340436,238.7651791,4,1,0
grid_402,"POLYGON ((127.74503771433476 37.877832411309804, 127.74503771433476 37.9278324113098, 127.69503771433476 37.9278324113098, 127.69503771433476 37.877832411309804, 127.74503771433476 37.877832411309804))",6,3,3,0,3246.54303,2.027143,8.872019,0,7.782340436,238.7651791,4,2,0
grid_403,"POLYGON ((127.74503771433476 37.9278324113098, 127.74503771433476 37.9778324113098, 127.69503771433476 37.9778324113098, 127.69503771433476 37.9278324113098, 127.74503771433476 37.9278324113098))",3,1,2,1,1458.107547,2.027143,8.872019,0,7.782340436,238.7651791,2,3,0
grid_404,"POLYGON ((127.74503771433476 37.9778324113098, 127.74503771433476 38.027832411309795, 127.69503771433476 38.027832411309795, 127.69503771433476 37.9778324113098, 127.74503771433476 37.9778324113098))",0,0,0,0,0,2.727444467,8.9236744,0,10.4708456,240.1553374,2,2,0
grid_405,"POLYGON ((127.74503771433476 38.027832411309795, 127.74503771433476 38.07783241130979, 127.69503771433476 38.07783241130979, 127.69503771433476 38.027832411309795, 127.74503771433476 38.027832411309795))",2,2,0,0,5690.744121,37.77201747,11.50862036,0,145.009355,309.7218121,2,1,0
grid_406,"POLYGON ((127.74503771433476 38.07783241130979, 127.74503771433476 38.12783241130979, 127.69503771433476 38.12783241130979, 127.69503771433476 38.07783241130979, 127.74503771433476 38.07783241130979))",1,1,0,0,9176.568431,42.09095,11.827192,0,161.590032,318.2952625,3,4,0
grid_407,"POLYGON ((127.74503771433476 38.12783241130979, 127.74503771433476 38.17783241130979, 127.69503771433476 38.17783241130979, 127.69503771433476 38.12783241130979, 127.74503771433476 38.12783241130979))",0,0,0,0,0,42.09095,11.827192,0,161.590032,318.2952625,2,2,0
grid_408,"POLYGON ((127.74503771433476 38.17783241130979, 127.74503771433476 38.227832411309784, 127.69503771433476 38.227832411309784, 127.69503771433476 38.17783241130979, 127.74503771433476 38.17783241130979))",0,0,0,0,0,42.09095,11.827192,0,161.590032,318.2952625,2,0,0
grid_409,"POLYGON ((127.74503771433476 38.227832411309784, 127.74503771433476 38.27783241130978, 127.69503771433476 38.27783241130978, 127.69503771433476 38.227832411309784, 127.74503771433476 38.227832411309784))",0,0,0,0,0,30.55536099,8.554597127,0,117.3041178,230.2226715,1,0,0
grid_410,"POLYGON ((127.74503771433476 38.27783241130978, 127.74503771433476 38.32783241130978, 127.69503771433476 38.32783241130978, 127.69503771433476 38.27783241130978, 127.74503771433476 38.27783241130978))",0,0,0,0,0,0.6936200754,0.0829551434,0,2.662854845,2.232501945,2,0,0
grid_411,"POLYGON ((127.74503771433476 38.32783241130978, 127.74503771433476 38.377832411309775, 127.69503771433476 38.377832411309775, 127.69503771433476 38.32783241130978, 127.74503771433476 38.32783241130978))",0,0,0,0,0,0.401211,0,0,1.540276433,0,0,0,0
grid_419,"POLYGON ((127.79503771433475 37.127832411309846, 127.79503771433475 37.17783241130984, 127.74503771433476 37.17783241130984, 127.74503771433476 37.127832411309846, 127.79503771433475 37.127832411309846))",0,0,0,0,0,12.499729,2.783432,0,47.98731339,74.9081624,2,1,0
grid_420,"POLYGON ((127.79503771433475 37.17783241130984, 127.79503771433475 37.22783241130984, 127.74503771433476 37.22783241130984, 127.74503771433476 37.17783241130984, 127.79503771433475 37.17783241130984))",0,0,0,0,0,12.499729,2.783432,0,47.98731339,74.9081624,2,2,0
grid_421,"POLYGON ((127.79503771433475 37.22783241130984, 127.79503771433475 37.27783241130984, 127.74503771433476 37.27783241130984, 127.74503771433476 37.22783241130984, 127.79503771433475 37.22783241130984))",1,1,0,0,18695.65996,12.499729,2.783432,0,47.98731339,74.9081624,2,2,1
grid_422,"POLYGON ((127.79503771433475 37.27783241130984, 127.79503771433475 37.327832411309835, 127.74503771433476 37.327832411309835, 127.74503771433476 37.27783241130984, 127.79503771433475 37.27783241130984))",0,0,0,0,0,12.499729,2.783432,0,47.98731339,74.9081624,2,2,0
grid_423,"POLYGON ((127.79503771433475 37.327832411309835, 127.79503771433475 37.37783241130983, 127.74503771433476 37.37783241130983, 127.74503771433476 37.327832411309835, 127.79503771433475 37.327832411309835))",0,0,0,0,0,12.499729,2.783432,0,47.98731339,74.9081624,1,1,0
grid_424,"POLYGON ((127.79503771433475 37.37783241130983, 127.79503771433475 37.42783241130983, 127.74503771433476 37.42783241130983, 127.74503771433476 37.37783241130983, 127.79503771433475 37.37783241130983))",0,0,0,0,0,12.499729,2.783432,0,47.98731339,74.9081624,2,0,1
grid_425,"POLYGON ((127.79503771433475 37.42783241130983, 127.79503771433475 37.47783241130983, 127.74503771433476 37.47783241130983, 127.74503771433476 37.42783241130983, 127.79503771433475 37.42783241130983))",0,0,0,0,0,4.653793,8.753648,0,17.86622919,235.5795601,0,0,0
grid_426,"POLYGON ((127.79503771433475 37.47783241130983, 127.79503771433475 37.527832411309824, 127.74503771433476 37.527832411309824, 127.74503771433476 37.47783241130983, 127.79503771433475 37.47783241130983))",0,0,0,0,0,4.653793,8.753648,0,17.86622919,235.5795601,1,0,0
grid_428,"POLYGON ((127.79503771433475 37.57783241130982, 127.79503771433475 37.62783241130982, 127.74503771433476 37.62783241130982, 127.74503771433476 37.57783241130982, 127.79503771433475 37.57783241130982))",0,0,0,0,0,1.761258,1.413269,1,6.76158976,38.03411895,2,2,0
grid_429,"POLYGON ((127.79503771433475 37.62783241130982, 127.79503771433475 37.677832411309815, 127.74503771433476 37.677832411309815, 127.74503771433476 37.62783241130982, 127.79503771433475 37.62783241130982))",0,0,0,0,0,1.761258,1.413269,1,6.76158976,38.03411895,1,1,0
grid_430,"POLYGON ((127.79503771433475 37.677832411309815, 127.79503771433475 37.72783241130981, 127.74503771433476 37.72783241130981, 127.74503771433476 37.677832411309815, 127.79503771433475 37.677832411309815))",0,0,0,0,0,1.761258,1.413269,1,6.76158976,38.03411895,2,0,1
grid_431,"POLYGON ((127.79503771433475 37.72783241130981, 127.79503771433475 37.77783241130981, 127.74503771433476 37.77783241130981, 127.74503771433476 37.72783241130981, 127.79503771433475 37.72783241130981))",2,0,2,0,5047.921226,1.973916959,7.378893264,1,7.578002027,198.5819431,2,2,2
grid_432,"POLYGON ((127.79503771433475 37.77783241130981, 127.79503771433475 37.82783241130981, 127.74503771433476 37.82783241130981, 127.74503771433476 37.77783241130981, 127.79503771433475 37.77783241130981))",0,0,0,1,0,2.027143,8.872019,0,7.782340436,238.7651791,2,1,1
grid_433,"POLYGON ((127.79503771433475 37.82783241130981, 127.79503771433475 37.877832411309804, 127.74503771433476 37.877832411309804, 127.74503771433476 37.82783241130981, 127.79503771433475 37.82783241130981))",4,1,3,1,1702.830718,2.027143,8.872019,0,7.782340436,238.7651791,3,2,1
grid_434,"POLYGON ((127.79503771433475 37.877832411309804, 127.79503771433475 37.9278324113098, 127.74503771433476 37.9278324113098, 127.74503771433476 37.877832411309804, 127.79503771433475 37.877832411309804))",0,0,0,1,0,2.027143,8.872019,0,7.782340436,238.7651791,4,2,0
grid_435,"POLYGON ((127.79503771433475 37.9278324113098, 127.79503771433475 37.9778324113098, 127.74503771433476 37.9778324113098, 127.74503771433476 37.9278324113098, 127.79503771433475 37.9278324113098))",1,0,1,0,3160.237443,2.027143,8.872019,0,7.782340436,238.7651791,3,2,0
grid_436,"POLYGON ((127.79503771433475 37.9778324113098, 127.79503771433475 38.027832411309795, 127.74503771433476 38.027832411309795, 127.74503771433476 37.9778324113098, 127.79503771433475 37.9778324113098))",0,0,0,0,0,10.31157361,9.483092372,0,39.58683538,255.2104824,1,1,0
grid_437,"POLYGON ((127.79503771433475 38.027832411309795, 127.79503771433475 38.07783241130979, 127.74503771433476 38.07783241130979, 127.74503771433476 38.027832411309795, 127.79503771433475 38.027832411309795))",0,0,0,0,0,39.98450212,11.6718169,0,153.5032347,314.1137833,2,1,0
grid_438,"POLYGON ((127.79503771433475 38.07783241130979, 127.79503771433475 38.12783241130979, 127.74503771433476 38.12783241130979, 127.74503771433476 38.07783241130979, 127.79503771433475 38.07783241130979))",0,0,0,0,0,42.09095,11.827192,0,161.590032,318.2952625,2,2,0
grid_439,"POLYGON ((127.79503771433475 38.12783241130979, 127.79503771433475 38.17783241130979, 127.74503771433476 38.17783241130979, 127.74503771433476 38.12783241130979, 127.79503771433475 38.12783241130979))",0,0,0,0,0,42.09095,11.827192,0,161.590032,318.2952625,2,1,0
grid_440,"POLYGON ((127.79503771433475 38.17783241130979, 127.79503771433475 38.227832411309784, 127.74503771433476 38.227832411309784, 127.74503771433476 38.17783241130979, 127.79503771433475 38.17783241130979))",0,0,0,0,0,42.09095,11.827192,0,161.590032,318.2952625,2,1,0
grid_441,"POLYGON ((127.79503771433475 38.227832411309784, 127.79503771433475 38.27783241130978, 127.74503771433476 38.27783241130978, 127.74503771433476 38.227832411309784, 127.79503771433475 38.227832411309784))",0,0,0,0,0,42.09095,11.827192,0,161.590032,318.2952625,1,0,0
grid_442,"POLYGON ((127.79503771433475 38.27783241130978, 127.79503771433475 38.32783241130978, 127.74503771433476 38.32783241130978, 127.74503771433476 38.27783241130978, 127.79503771433475 38.27783241130978))",0,0,0,0,0,5.758670001,1.519887094,0,22.10792747,40.90344195,1,0,0
grid_443,"POLYGON ((127.79503771433475 38.32783241130978, 127.79503771433475 38.377832411309775, 127.74503771433476 38.377832411309775, 127.74503771433476 38.32783241130978, 127.79503771433475 38.32783241130978))",0,0,0,0,0,0.401211,0,0,1.540276433,0,0,0,0
grid_451,"POLYGON ((127.84503771433475 37.127832411309846, 127.84503771433475 37.17783241130984, 127.79503771433475 37.17783241130984, 127.79503771433475 37.127832411309846, 127.84503771433475 37.127832411309846))",0,0,0,0,0,12.499729,2.783432,0,47.98731339,74.9081624,2,2,0
grid_452,"POLYGON ((127.84503771433475 37.17783241130984, 127.84503771433475 37.22783241130984, 127.79503771433475 37.22783241130984, 127.79503771433475 37.17783241130984, 127.84503771433475 37.17783241130984))",0,0,0,0,0,12.499729,2.783432,0,47.98731339,74.9081624,2,0,0
grid_453,"POLYGON ((127.84503771433475 37.22783241130984, 127.84503771433475 37.27783241130984, 127.79503771433475 37.27783241130984, 127.79503771433475 37.22783241130984, 127.84503771433475 37.22783241130984))",1,1,0,0,12128.49161,12.499729,2.783432,0,47.98731339,74.9081624,2,2,1
grid_454,"POLYGON ((127.84503771433475 37.27783241130984, 127.84503771433475 37.327832411309835, 127.79503771433475 37.327832411309835, 127.79503771433475 37.27783241130984, 127.84503771433475 37.27783241130984))",13,13,0,0,12472.08717,12.499729,2.783432,0,47.98731339,74.9081624,3,3,1
grid_455,"POLYGON ((127.84503771433475 37.327832411309835, 127.84503771433475 37.37783241130983, 127.79503771433475 37.37783241130983, 127.79503771433475 37.327832411309835, 127.84503771433475 37.327832411309835))",3,1,2,0,12658.19637,12.499729,2.783432,0,47.98731339,74.9081624,3,1,0
grid_456,"POLYGON ((127.84503771433475 37.37783241130983, 127.84503771433475 37.42783241130983, 127.79503771433475 37.42783241130983, 127.79503771433475 37.37783241130983, 127.84503771433475 37.37783241130983))",1,0,1,0,14992.58187,12.47422677,2.802837436,0,47.8894086,75.43040457,2,0,1
grid_457,"POLYGON ((127.84503771433475 37.42783241130983, 127.84503771433475 37.47783241130983, 127.79503771433475 37.47783241130983, 127.79503771433475 37.42783241130983, 127.84503771433475 37.42783241130983))",0,0,0,0,0,6.306119426,7.496341585,0,24.2096232,201.7427309,2,1,0
grid_458,"POLYGON ((127.84503771433475 37.47783241130983, 127.84503771433475 37.527832411309824, 127.79503771433475 37.527832411309824, 127.79503771433475 37.47783241130983, 127.84503771433475 37.47783241130983))",2,2,0,0,12687.66505,4.653793,8.753648,0,17.86622919,235.5795601,2,2,0
grid_459,"POLYGON ((127.84503771433475 37.527832411309824, 127.84503771433475 37.57783241130982, 127.79503771433475 37.57783241130982, 127.79503771433475 37.527832411309824, 127.84503771433475 37.527832411309824))",0,0,0,0,0,2.950641063,4.431563491,1,11.32771258,119.2629379,2,1,0
grid_460,"POLYGON ((127.84503771433475 37.57783241130982, 127.84503771433475 37.62783241130982, 127.79503771433475 37.62783241130982, 127.79503771433475 37.57783241130982, 127.84503771433475 37.57783241130982))",0,0,0,0,0,1.761258,1.413269,1,6.76158976,38.03411895,2,1,0
grid_461,"POLYGON ((127.84503771433475 37.62783241130982, 127.84503771433475 37.677832411309815, 127.79503771433475 37.677832411309815, 127.79503771433475 37.62783241130982, 127.84503771433475 37.62783241130982))",0,0,0,0,0,1.761258,1.413269,1,6.76158976,38.03411895,2,1,0
grid_462,"POLYGON ((127.84503771433475 37.677832411309815, 127.84503771433475 37.72783241130981, 127.79503771433475 37.72783241130981, 127.79503771433475 37.677832411309815, 127.84503771433475 37.677832411309815))",0,0,0,1,0,1.761258,1.413269,1,6.76158976,38.03411895,2,1,1
grid_463,"POLYGON ((127.84503771433475 37.72783241130981, 127.84503771433475 37.77783241130981, 127.79503771433475 37.77783241130981, 127.79503771433475 37.72783241130981, 127.84503771433475 37.72783241130981))",1,1,0,0,3736.016646,1.938576053,6.387491056,1,7.442325879,171.90117,2,1,2
grid_464,"POLYGON ((127.84503771433475 37.77783241130981, 127.84503771433475 37.82783241130981, 127.79503771433475 37.82783241130981, 127.79503771433475 37.77783241130981, 127.84503771433475 37.77783241130981))",0,0,0,0,0,1.952336123,6.773495972,1,7.495151725,182.2893954,1,0,0
grid_465,"POLYGON ((127.84503771433475 37.82783241130981, 127.84503771433475 37.877832411309804, 127.79503771433475 37.877832411309804, 127.79503771433475 37.82783241130981, 127.84503771433475 37.82783241130981))",0,0,0,0,0,1.982688829,7.624966531,1,7.611677838,205.2043058,1,1,0
grid_466,"POLYGON ((127.84503771433475 37.877832411309804, 127.84503771433475 37.9278324113098, 127.79503771433475 37.9278324113098, 127.79503771433475 37.877832411309804, 127.84503771433475 37.877832411309804))",0,0,0,0,0,2.027143,8.872019,0,7.782340436,238.7651791,2,1,0
grid_467,"POLYGON ((127.84503771433475 37.9278324113098, 127.84503771433475 37.9778324113098, 127.79503771433475 37.9778324113098, 127.79503771433475 37.9278324113098, 127.84503771433475 37.9278324113098))",0,0,0,0,0,2.027143,8.872019,0,7.782340436,238.7651791,2,0,0
grid_468,"POLYGON ((127.84503771433475 37.9778324113098, 127.84503771433475 38.027832411309795, 127.79503771433475 38.027832411309795, 127.79503771433475 37.9778324113098, 127.84503771433475 37.9778324113098))",0,0,0,0,0,20.67967777,10.24786097,0,79.39069543,275.7920559,2,1,0
grid_469,"POLYGON ((127.84503771433475 38.027832411309795, 127.84503771433475 38.07783241130979, 127.79503771433475 38.07783241130979, 127.79503771433475 38.027832411309795, 127.84503771433475 38.027832411309795))",0,0,0,0,0,42.09095,11.827192,0,161.590032,318.2952625,2,3,0
grid_470,"POLYGON ((127.84503771433475 38.07783241130979, 127.84503771433475 38.12783241130979, 127.79503771433475 38.12783241130979, 127.79503771433475 38.07783241130979, 127.84503771433475 38.07783241130979))",0,0,0,0,0,42.09095,11.827192,0,161.590032,318.2952625,1,1,0
grid_471,"POLYGON ((127.84503771433475 38.12783241130979, 127.84503771433475 38.17783241130979, 127.79503771433475 38.17783241130979, 127.79503771433475 38.12783241130979, 127.84503771433475 38.12783241130979))",0,0,0,0,0,42.09095,11.827192,0,161.590032,318.2952625,1,0,0
